wavelength_um,transit_depth_ppm,uncertainty_ppm
2.1746175705313706,4946.198963992097,31.225071415447903
2.1964728404593785,4999.65418416222,31.337800818616607
2.218547759501832,4990.045335997468,31.45194675931536
2.2408445351690323,5005.2427928832285,31.567526064250888
2.263365397157126,5004.358087777193,31.684555724973773
2.2861125975710794,4944.892206626184,31.803052898876693
2.3090884111498906,4995.65129886703,31.923034910197508
2.332295135494063,5010.401473284727,32.04451925102745
2.355735091295371,5026.108471952531,32.167523582325
2.379410622568927,4996.729456104292,32.2920657349357
2.403324096887589,4976.6933814346585,32.41816371061848
2.427477905618717,5003.833105581766,32.54583568307894
2.4518744641633115,5039.662245855222,32.675099999009994
2.476516212197557,5003.805555566777,32.80597517914034
2.501405613916794,4940.4837210843225,32.93847991929145
2.526545158281934,5012.529011796865,33.072633091443265
2.551937359268363,4997.567473783223,33.20845374480939
2.577584756117341,4996.691405897675,33.34596110692219
2.6034899135899248,4982.235027172781,33.48517458472826
2.6296554222234496,4997.516155177222,33.626113765695074
2.6560838985905835,4999.5581564916465,33.76879841892898
2.6827779855609872,4947.642873343783,33.91324849630546
2.709740352565603,5023.494873483411,34.05948413361207
2.7369736958636,4986.221844955794,34.20752565170463
2.764480738812002,4991.744828142612,34.35739355767732
2.792264232138027,4982.775410241842,34.50910854604727
2.82032695421416,5045.499283579653,34.66269149995418
2.8486717113359954,5031.935882715577,34.81816349237568
2.8773013380028654,5047.735158234312,34.97554578735905
2.9062186972012944,4985.472316414555,35.13485984126976
2.9354266806913007,4947.769734063517,35.29612730405773
2.964928209295573,4985.986751994419,35.4593700205417
2.9947262331915567,5036.297930608854,35.624610031712514
3.0248237322064733,5041.328756494356,35.79186957605586
3.055223716115305,4965.514633165922,35.961171090895135
3.085929224941777,5042.118284580417,36.13253721375518
3.1169433292623587,4944.5086012940565,36.30599078374734
3.148269130513329,4992.57887938571,36.48155484297676
3.179909761300916,5000.248036432341,36.65925263797222
3.211868385714568,5051.033567342341,36.83910762113962
3.244148199643356,4926.813834043329,37.02114345223926
3.2767524310955745,4941.299600157856,37.20538399988806
3.3096843405215397,4910.048836161308,37.391853343086936
3.342947221139635,4958.218427922445,37.58057577277427
3.376544399265644,4919.07914281622,37.77157579340607
3.4104792346453747,5010.187864513825,37.964878124563306
3.444755120790646,4950.715097865626,38.16050770258729
3.479375485318636,4968.6115355647935,38.35848968224351
3.5143437902946464,5074.881695595064,38.55884943841478
3.5496635325783163,5013.71945993772,38.76161256782417
3.5853382441733066,4973.624148046927,38.96680489078832
3.621371492580506,5016.211530239847,39.17445245300192
3.657766881154784,5019.939813168786,39.38458152735381
3.694528049465325,5042.615680001099,39.597218615775326
3.731658673659598,4965.9073886391225,39.81239045112162
3.769162466830961,5005.916429795016,40.03012399908633
3.807043179389989,4995.100944354107,40.250446460150364
3.845304599439499,4991.562513400959,40.47338527156521
3.883950553153385,4977.946832770879,40.69896810937162
3.922984905159225,5029.639986497095,40.92722289045377
3.9624115589247433,5026.338567354578,41.15817777462987
4.002234457148177,4930.285958596284,41.3918611667796
4.0424575821525295,4965.839819474302,41.62830171900878
4.083084956283825,4991.356015206094,41.86752833285206
4.12412064231333,5029.552994324082,42.109570161513766
4.165568743843847,5005.933562138407,42.35445661214792
4.207433405720065,5033.054282701622,42.602217348177305
4.249718814443062,4987.693874559463,42.852882291652634
4.292429198588946,4973.447760604725,43.10648162565184
4.335568829231728,5004.509795247455,43.36304579672024
4.379142020370417,5054.8387619161695,43.622605517351865
4.423153129360442,4967.256256274922,43.885191768512456
4.467606557349374,4978.838132046189,44.15083580220449
4.512506749717061,4964.330896119383,44.419569144074785
4.557858196520153,4991.4735370974695,44.691423596064894
4.603665432941126,5040.116375498269,44.96643123910488
4.649933039741793,4996.331422429092,45.244624435850625
4.696665643721392,4988.139310632622,45.52603583346539
4.743867918179263,4978.7020839784755,45.810698366445564
4.79154458338219,4940.884593048628,46.0986452594913
4.83970040703642,4983.607321227394,46.38991003042225
4.888340204764454,4863.442502206969,46.68452649313868
4.937468840586591,5007.6438198845135,46.982528760628334
4.987091227407362,4968.769928866424,47.283951248019484
5.0372123275067935,5021.113532904169,47.588828675680226
5.087837153036666,4997.820330124039,47.89719607236452
5.138970766521724,4994.199245273442,48.209088778405224
5.190618281365921,4956.099032946927,48.52454244895423
5.242784862363788,5042.148646652163,48.84359305727034
5.29547572621689,5040.2724446272105,49.16627689805464
